         225
   155.000000000000        150.000000000000     
   375.000000000000        164.000000000000     
   183.000000000000        150.000000000000     
   205.000000000000        150.000000000000     
   205.000000000000        171.000000000000     
   226.000000000000        171.000000000000     
   226.000000000000        186.000000000000     
   226.000000000000        207.000000000000     
   226.000000000000        235.000000000000     
   226.000000000000        264.000000000000     
   226.000000000000        292.000000000000     
   226.000000000000        314.000000000000     
   226.000000000000        335.000000000000     
   205.000000000000        335.000000000000     
   190.000000000000        335.000000000000     
   190.000000000000        328.000000000000     
   176.000000000000        328.000000000000     
   176.000000000000        299.000000000000     
   155.000000000000        299.000000000000     
   155.000000000000        328.000000000000     
   155.000000000000        356.000000000000     
   183.000000000000        356.000000000000     
   219.000000000000        356.000000000000     
   240.000000000000        356.000000000000     
   269.000000000000        356.000000000000     
   290.000000000000        356.000000000000     
   387.000000000000        136.000000000000     
   318.000000000000        356.000000000000     
   318.000000000000        335.000000000000     
   318.000000000000        328.000000000000     
   318.000000000000        299.000000000000     
   297.000000000000        299.000000000000     
   290.000000000000        328.000000000000     
   290.000000000000        335.000000000000     
   297.000000000000        328.000000000000     
   254.000000000000        335.000000000000     
   254.000000000000        314.000000000000     
   254.000000000000        292.000000000000     
   254.000000000000        271.000000000000     
   254.000000000000        243.000000000000     
   254.000000000000        221.000000000000     
   254.000000000000        193.000000000000     
   254.000000000000        171.000000000000     
   276.000000000000        171.000000000000     
   296.000000000000        150.000000000000     
   276.000000000000        150.000000000000     
   375.000000000000        150.000000000000     
   308.000000000000        150.000000000000     
   354.000000000000        164.000000000000     
   338.000000000000        174.000000000000     
   354.000000000000        174.000000000000     
   338.000000000000        200.000000000000     
   338.000000000000        221.000000000000     
   354.000000000000        221.000000000000     
   354.000000000000        200.000000000000     
   361.000000000000        200.000000000000     
   361.000000000000        186.000000000000     
   383.000000000000        186.000000000000     
   383.000000000000        179.000000000000     
   404.000000000000        179.000000000000     
   404.000000000000        186.000000000000     
   418.000000000000        186.000000000000     
   418.000000000000        200.000000000000     
   432.000000000000        200.000000000000     
   432.000000000000        221.000000000000     
   418.000000000000        221.000000000000     
   418.000000000000        235.000000000000     
   397.000000000000        235.000000000000     
   397.000000000000        243.000000000000     
   375.000000000000        243.000000000000     
   375.000000000000        257.000000000000     
   368.000000000000        257.000000000000     
   368.000000000000        264.000000000000     
   347.000000000000        264.000000000000     
   347.000000000000        278.000000000000     
   336.000000000000        278.000000000000     
   336.000000000000        328.000000000000     
   347.000000000000        328.000000000000     
   347.000000000000        342.000000000000     
   368.000000000000        342.000000000000     
   368.000000000000        353.000000000000     
   418.000000000000        353.000000000000     
   418.000000000000        342.000000000000     
   432.000000000000        342.000000000000     
   432.000000000000        356.000000000000     
   447.000000000000        356.000000000000     
   447.000000000000        321.000000000000     
   447.000000000000        292.000000000000     
   432.000000000000        292.000000000000     
   432.000000000000        314.000000000000     
   418.000000000000        314.000000000000     
   418.000000000000        321.000000000000     
   397.000000000000        321.000000000000     
   397.000000000000        333.000000000000     
   375.000000000000        333.000000000000     
   375.000000000000        321.000000000000     
   361.000000000000        321.000000000000     
   361.000000000000        299.000000000000     
   375.000000000000        299.000000000000     
   375.000000000000        285.000000000000     
   397.000000000000        285.000000000000     
   397.000000000000        271.000000000000     
   418.000000000000        271.000000000000     
   418.000000000000        264.000000000000     
   439.000000000000        264.000000000000     
   439.000000000000        250.000000000000     
   454.000000000000        250.000000000000     
   454.000000000000        243.000000000000     
   461.000000000000        243.000000000000     
   461.000000000000        214.000000000000     
   461.000000000000        193.000000000000     
   447.000000000000        193.000000000000     
   447.000000000000        179.000000000000     
   439.000000000000        179.000000000000     
   439.000000000000        167.000000000000     
   419.000000000000        167.000000000000     
   419.000000000000        150.000000000000     
   439.000000000000        150.000000000000     
   454.000000000000        150.000000000000     
   475.000000000000        150.000000000000     
   475.000000000000        171.000000000000     
   496.000000000000        171.000000000000     
   496.000000000000        193.000000000000     
   496.000000000000        214.000000000000     
   496.000000000000        243.000000000000     
   496.000000000000        271.000000000000     
   496.000000000000        292.000000000000     
   496.000000000000        317.000000000000     
